timestamp,RDS_CPUUtilization,RDS_FreeableMemory,RDS_DatabaseConnections,RDS_WriteIOPS
6/16/23 10:58,44.81543127,47.89696263,0,5067
7/10/23 12:24,65.21773367,44.81474596,0,463
1/27/23 14:51,17.76112317,52.34935036,0,4263
4/26/23 9:36,30.90670828,28.72783857,0,6163
3/12/23 15:45,98.1052207,74.24758971,0,8074
2/27/23 1:12,,45.24490121,0,6139
4/30/23 15:31,97.4099493,67.29116578,0,4662
7/6/23 8:08,46.27719569,,0,271
2/10/23 5:20,37.50735712,17.87880981,1,9352
6/17/23 12:36,,26.31964482,0,5579
6/19/23 4:50,56.18661869,82.68160572,0,8388
3/14/23 10:19,51.87339082,,0,6742
6/28/23 9:49,76.99893651,57.36659186,0,8816
3/17/23 5:45,66.14981927,6.776467963,0,4896
5/13/23 5:59,57.91300499,92.74925023,0,580
4/26/23 2:03,54.3309796,42.51204284,1,2582
6/10/23 17:28,76.88613641,86.38516793,1,6460
,97.0859885,94.01444128,0,1125
7/17/23 11:09,30.49664887,10.65601452,0,5398
2/23/23 11:28,67.5309635,43.10448915,1,5670
2/20/23 4:03,22.33714264,61.18363661,0,6851
1/18/23 8:57,74.43590355,49.44922568,0,
4/26/23 12:31,48.89290376,71.49438348,0,6963
6/26/23 10:45,38.80583922,16.17477602,1,2830
5/10/23 4:17,88.66909883,83.1263342,1,7472
6/15/23 10:13,73.35005505,13.91427458,1,4030
5/9/23 22:05,53.68210848,21.06627651,0,2342
,86.5801745,,0,803
4/2/23 21:29,14.59143141,81.01405165,0,3603
5/4/23 16:44,89.76484607,50.79479621,0,2464
3/6/23 19:56,87.86388643,11.23120177,1,6369
4/2/23 0:18,76.68046239,75.38255412,0,8043
,39.97951278,43.07019617,0,6972
6/20/23 15:39,24.85133489,52.62364243,1,1364
5/27/23 8:16,,1.639757474,0,6403
1/11/23 21:40,,91.96369132,1,1006
1/2/23 2:24,73.95393706,41.87436744,0,448
4/20/23 22:10,54.43428374,6.438307977,1,1744
3/6/23 16:53,82.29179532,0.258681654,0,1998
3/16/23 20:21,,41.13018072,1,
7/17/23 19:40,99.03614977,46.33105214,0,8588
6/19/23 2:17,63.58931,68.07596314,0,8139
6/23/23 0:18,15.30791262,21.5055188,1,3792
5/5/23 21:39,31.52346764,29.51358006,0,9045
1/11/23 11:07,25.66505232,28.83177123,1,686
5/3/23 6:37,33.25930103,57.03247225,0,8120
2/7/23 7:42,49.73611728,8.433687674,0,8109
2/26/23 7:53,62.93288859,3.092447125,1,2507
4/14/23 21:47,63.42792372,89.24573032,0,857
1/31/23 2:11,81.27300466,6.617497556,0,5003
5/8/23 5:52,31.40475662,,0,5536
5/30/23 7:10,98.61332696,67.17119963,0,727
2/17/23 2:56,,31.14015365,0,1867
4/29/23 17:50,72.04997938,60.42240928,0,7501
6/25/23 14:33,37.71966873,71.39628049,1,3936
7/3/23 22:35,75.10645768,,0,3734
7/3/23 9:38,90.28869383,47.0692171,0,1790
3/27/23 5:25,,97.06676807,1,5006
4/11/23 9:11,45.27719106,8.308437957,0,8738
5/17/23 22:02,43.07110574,17.40031174,0,1738
7/19/23 15:13,80.90759838,47.37021104,0,4295
5/11/23 19:30,82.70561456,23.72555899,0,4104
4/14/23 2:19,40.05986231,97.76769511,0,4867
7/10/23 7:39,85.23167172,43.5800425,0,944
3/26/23 17:18,42.91219423,95.81980687,0,9473
7/15/23 5:29,35.61372612,98.46793262,0,
6/15/23 21:04,46.80886682,,0,4074
2/17/23 11:53,36.32560321,34.61149488,0,1979
5/20/23 12:08,68.68954198,13.02312284,0,7666
2/8/23 4:02,30.09864016,94.67405258,0,4191
1/24/23 16:33,2.045539345,62.31437279,0,9195
7/1/23 7:48,46.20010399,62.31916504,0,5607
5/28/23 15:50,43.33080657,92.96550146,0,7009
3/24/23 17:08,64.34951804,90.87211109,1,1052
1/10/23 22:04,64.76344225,5.575833549,1,5426
6/25/23 14:00,19.9738844,16.22254007,0,4803
4/24/23 1:20,20.86532368,77.50074488,1,1936
,87.63290536,83.21214301,0,8045
5/10/23 1:19,1.022515895,59.65828256,1,1382
4/28/23 2:19,77.85428843,77.87110874,1,7587
4/14/23 22:52,18.02574475,28.41137405,1,
1/29/23 22:05,99.46603377,14.66086166,0,1893
4/8/23 6:48,32.64621627,98.41150343,0,4390
2/23/23 12:10,28.8078871,94.27876279,0,5580
7/1/23 21:07,82.275227,20.14878252,0,7571
3/16/23 23:54,26.95263979,33.72154335,0,8775
7/13/23 11:21,46.11201342,24.76756176,1,898
1/18/23 9:08,48.66050297,24.72835117,0,292
5/15/23 14:14,64.19988923,58.70680604,0,2334
2/15/23 13:24,36.41000889,16.48799179,1,9950
1/21/23 3:02,74.5145994,66.23277608,1,
7/4/23 13:36,50.46735685,11.12764897,0,4910
,42.98289501,,0,6229
,39.59424822,73.6137863,0,4932
,38.49664455,,0,8324
1/25/23 4:34,6.15615718,28.42977994,0,7832
2/5/23 7:40,48.27163429,,0,7815
,,,0,7216
5/9/23 14:44,66.60123019,54.581907,1,6840
5/23/23 20:41,39.86266135,55.23523643,0,1286
4/21/23 20:44,48.5088307,49.9697242,0,6187
,13.03996765,56.68348574,0,3931
3/23/23 18:28,36.12755928,,1,1623
,0.944034249,57.00384451,1,
3/30/23 18:38,34.94618796,21.51558177,0,
3/15/23 0:56,,92.57484943,1,7633
5/19/23 22:05,96.92690804,87.81842318,1,401
2/11/23 20:55,1.094951144,43.73601657,0,8274
4/25/23 16:35,53.85050948,17.4822419,1,7925
4/24/23 14:49,39.97441494,81.33175213,0,857
5/22/23 16:02,19.0580452,,0,6112
5/28/23 21:10,34.18742028,71.09164035,0,9358
1/17/23 15:49,72.25366096,51.89059107,0,4787
,38.57882833,4.110980251,0,3263
4/30/23 21:14,42.8929549,3.363635407,1,5351
,5.107251127,,1,2959
2/5/23 9:34,,9.797305856,0,9959
6/17/23 18:32,26.02975075,34.39935129,0,3498
4/30/23 23:34,28.48485461,40.24216835,0,6698
,,76.29351376,1,6061
6/30/23 8:17,84.52936211,52.50750069,1,
2/2/23 7:09,47.30002329,44.30017912,0,9628
,67.34433891,67.30804706,0,9696
3/3/23 13:47,97.4265485,81.07480423,0,6154
6/29/23 6:34,74.810546,27.89660782,0,
3/5/23 13:55,40.45869663,66.91049477,1,3241
1/21/23 6:23,,,1,9692
6/10/23 19:01,77.8531123,77.76558047,1,1491
1/18/23 18:56,59.60852773,26.68133817,0,3686
3/15/23 13:16,95.30234525,85.07833002,1,3664
,99.19723478,87.16449727,0,1950
6/5/23 7:34,60.1595753,23.01501199,0,
5/8/23 14:47,6.423610799,59.44960491,1,8713
5/10/23 0:59,37.45329582,,0,4996
5/2/23 6:49,25.02482968,3.912661696,0,3569
,25.88202879,10.27793773,1,8693
6/9/23 3:17,45.22267751,8.781702506,1,1090
7/5/23 2:34,67.87571131,79.58164923,0,2103
6/5/23 11:47,78.87956781,92.28509069,1,5046
2/4/23 16:05,50.9417153,48.20951422,0,9641
7/17/23 14:56,93.3374902,86.87971198,0,2897
5/23/23 17:15,73.99599669,36.06418099,0,
4/25/23 7:38,90.11149808,22.56180255,0,2299
5/9/23 17:11,82.71615837,87.9167523,0,3024
1/29/23 1:52,35.20305442,76.73207315,0,1643
3/12/23 6:57,6.31297871,62.91507998,1,3797
7/14/23 0:21,77.99010848,43.17228509,0,5803
7/4/23 1:07,96.1994043,91.53644412,0,7809
6/3/23 20:06,96.19893006,75.1091781,0,3177
3/29/23 3:24,12.93748619,4.518878969,0,3422
4/11/23 14:24,79.18692607,47.86664963,0,462
1/20/23 2:31,33.34998327,92.60804954,0,1425
6/6/23 13:03,,29.01524653,0,3055
7/15/23 2:48,35.29783158,86.13638198,1,589
2/17/23 3:38,29.20746148,82.07140481,0,10
6/23/23 5:19,20.85709435,62.05980998,0,6641
1/4/23 15:54,71.55800772,53.01659163,1,4058
2/9/23 16:18,14.58993852,32.37017026,0,482
,20.0594946,8.148758221,0,1740
3/19/23 16:37,22.86447238,37.58291666,0,9100
4/24/23 23:45,5.023482253,81.85752735,0,
4/21/23 13:38,68.82277313,41.32932779,0,5572
5/27/23 6:55,93.96762095,42.85235355,0,5442
7/2/23 11:42,,92.56302554,0,8165
,76.31581137,6.233178002,0,5747
,60.73594761,72.56128499,1,244
2/11/23 0:56,47.67272571,43.55914432,0,40
2/10/23 20:30,69.41845393,35.17115636,0,8671
1/3/23 21:29,68.04529452,54.37975434,1,4762
,44.89415883,15.22423543,0,3340
1/31/23 19:35,15.7050355,76.78763287,0,2696
1/11/23 13:15,93.21977718,76.61817208,1,1418
4/2/23 1:50,93.86807323,50.74070574,0,9870
5/30/23 23:57,72.40130903,89.55544755,0,4608
6/27/23 16:20,86.26244147,93.83935431,1,9176
1/8/23 21:27,,80.67409278,0,2217
6/24/23 16:50,65.33534726,52.34330008,0,7898
1/14/23 9:12,2.171549678,31.40168531,0,6072
3/22/23 0:19,,64.66159956,0,2384
3/2/23 21:52,,44.55139127,1,7267
7/3/23 4:32,,62.74443551,0,8932
2/23/23 12:22,3.743828229,58.65927306,1,
3/25/23 16:37,11.22841551,51.28746455,0,9015
2/8/23 22:30,20.06997142,93.09840455,0,3299
5/28/23 20:04,67.45947305,47.7105097,0,7448
6/1/23 14:05,12.22389704,88.51738674,1,1234
3/31/23 16:23,29.16025547,73.62923904,0,5906
4/3/23 12:13,68.95889364,40.58549167,1,5217
3/5/23 8:24,28.38291007,25.98590867,0,8434
5/24/23 4:35,66.58489631,4.191811658,0,1260
5/30/23 3:11,13.59330944,2.389211854,0,
1/23/23 17:39,3.582511157,93.116738,1,1173
3/4/23 9:47,35.19673844,10.97222589,0,9699
2/16/23 4:32,91.82083985,35.46114639,0,1146
5/13/23 2:54,39.35371291,31.43970632,0,6902
1/25/23 15:42,64.48177775,87.14284268,0,2966
1/5/23 15:15,7.008181688,70.94382809,1,5663
4/22/23 20:48,3.376150757,93.98156363,0,1940
6/24/23 14:26,52.3927533,88.42654672,0,9674
5/24/23 16:49,21.49709191,57.22025006,1,4774
3/19/23 14:05,,,0,8786
6/29/23 2:44,74.556483,,0,2799
4/25/23 3:32,,85.46761429,0,8067
2/4/23 23:36,30.36743451,45.40002588,0,5169
5/19/23 20:23,40.91814117,6.543220922,0,3191
6/25/23 14:32,31.37471176,61.0598456,0,2803
,14.81779681,95.22835393,0,774
2/22/23 8:13,16.4085183,23.0647603,0,4734
1/11/23 13:20,32.48520945,96.46796031,0,1477
7/19/23 6:15,,,0,551
3/13/23 21:17,23.18048672,28.65875852,0,8909
1/24/23 14:36,58.06560464,63.94544588,0,3999
4/29/23 20:56,43.07062302,80.56631342,0,2551
1/5/23 2:26,77.98146873,99.40773112,0,2076
3/13/23 11:11,64.50383808,59.54982046,1,1538
2/4/23 19:26,22.73383536,81.90400211,1,7376
,35.42171358,29.29522946,0,394
6/30/23 4:59,98.97002057,42.99967907,0,6035
7/4/23 13:06,59.65520316,34.18057105,0,9379
5/18/23 21:36,,84.93196759,1,8252
1/15/23 16:38,15.25638472,44.47487746,1,4745
7/4/23 17:33,30.11371833,,1,2303
7/8/23 11:28,62.61497569,,1,3419
6/15/23 11:02,30.46387807,97.94490099,1,2198
7/10/23 14:33,21.29287515,71.34958335,0,8570
5/4/23 22:53,5.041800107,60.16375187,0,6183
6/8/23 13:08,,82.67882313,0,868
5/12/23 7:39,,37.7524508,1,5926
,44.65243269,60.42507302,0,6523
3/23/23 14:12,,13.11240438,1,
6/28/23 15:07,24.20541127,35.97140709,0,
6/5/23 3:34,15.84037311,68.66781682,0,5172
3/19/23 9:21,34.58118427,12.91122335,0,9250
7/10/23 13:41,14.5703003,8.187657518,1,6738
3/12/23 4:14,,57.23663869,0,6889
4/24/23 6:45,63.58933265,1.409671613,0,2599
1/17/23 2:27,5.358178001,46.93954086,0,4746
5/4/23 3:26,63.31167322,15.8384088,0,6062
2/19/23 2:10,81.80795053,51.15253498,0,9266
2/28/23 21:31,21.06247286,47.57527513,1,4081
2/17/23 23:12,50.79906146,15.44778532,1,3310
2/5/23 12:12,83.95275792,17.96520799,1,4942
5/21/23 21:37,55.46613942,96.98219423,0,8847
1/19/23 19:02,50.24333447,51.15334825,0,861
1/10/23 20:30,79.04850531,76.89285138,0,
2/3/23 8:01,11.40318016,95.27952396,1,3077
6/14/23 4:55,64.18633225,95.08882587,0,4217
,43.53979018,,0,9871
2/13/23 4:50,69.55063268,91.61772859,0,5741
7/19/23 23:17,7.896747509,78.25199493,1,3795
7/11/23 14:06,97.67572925,73.75417994,0,9816
,90.53244121,95.0723841,1,
4/16/23 22:15,66.98454487,24.58372941,1,1962
3/22/23 20:04,64.5234692,71.20492948,0,3796
7/12/23 13:24,84.53996901,68.35166662,1,2375
6/22/23 19:14,13.31698369,8.306613063,0,1501
,62.79409055,8.067241445,0,
3/23/23 20:38,60.85638096,31.21040801,0,1564
,,55.00596796,0,8823
7/14/23 2:22,45.2572542,67.21773235,0,6396
3/1/23 9:46,93.58618753,55.69597146,0,9510
4/10/23 2:33,24.59575755,78.59105433,1,9296
4/1/23 1:35,,40.54173614,0,9961
6/24/23 23:48,18.68610146,92.60931791,1,9193
1/26/23 9:18,26.73797666,10.79298225,0,7619
5/8/23 9:31,41.85132476,,0,5639
6/25/23 22:43,85.28748146,68.8588189,0,4494
5/15/23 20:31,94.71306179,21.32075868,0,1944
,9.087859274,14.05656344,0,
5/28/23 2:33,74.44165556,84.28168019,0,4688
5/9/23 2:34,27.04131341,35.95771069,0,
,41.20969666,,1,7257
1/28/23 15:41,55.38065012,97.02610703,0,5032
1/12/23 19:46,8.157187959,51.70102862,0,547
6/26/23 10:32,38.96554579,43.43916913,0,2831
4/5/23 5:29,4.985075473,4.775017069,0,2911
5/23/23 6:57,1.306471407,99.39468502,1,7833
,26.2341292,36.89435792,0,8805
6/23/23 23:47,84.25149456,51.40249685,0,7022
1/28/23 2:32,43.92290111,92.87613558,0,9427
6/10/23 9:06,24.06892498,1.436425024,0,6455
1/20/23 1:31,4.383416628,17.23171627,1,5775
2/17/23 23:28,0.607252983,5.341524269,1,387
1/24/23 9:35,41.35116471,13.47016842,0,186
3/7/23 16:19,51.40135669,6.341660293,0,
5/26/23 0:30,17.50315211,,1,8181
4/5/23 5:12,,9.533047867,0,3509
4/9/23 4:06,42.61145203,2.978296458,1,3820
5/23/23 21:05,,50.44875347,0,3301
4/12/23 10:41,71.73065803,5.640291155,0,3571
6/16/23 15:29,81.33613966,1.383627199,1,224
5/26/23 9:12,41.89381116,39.67969379,1,1629
2/27/23 10:02,31.08397136,94.143734,0,5054
4/15/23 5:54,91.31391983,18.64201788,1,7530
1/22/23 16:39,12.40028385,90.31213051,0,8405
4/16/23 1:19,56.66315402,21.95249489,1,2018
2/13/23 2:32,5.062890581,12.11565958,1,1086
4/14/23 5:37,52.75196617,88.26786104,0,8965
1/7/23 1:43,36.43230602,61.33349118,1,3225
1/23/23 13:04,72.05871454,,0,6713
,32.07446902,75.74285432,0,9485
5/7/23 2:43,82.35235401,56.62668362,0,1448
1/21/23 17:05,87.95694095,91.21176959,0,8182
5/11/23 14:33,95.23633838,66.73228613,0,316
3/5/23 17:27,86.3549429,20.07724799,0,4421
1/2/23 10:29,15.12629658,0.75298222,0,5520
1/23/23 19:50,77.28855308,42.65017169,1,4273
3/21/23 15:25,7.273310755,21.44893347,1,3577
6/8/23 15:22,31.64915936,,0,6526
6/16/23 6:33,8.596553551,46.9060548,1,1506
1/29/23 21:59,53.92228502,90.69564762,0,
7/7/23 23:14,,24.9212168,0,8020
2/14/23 23:14,53.37814648,87.16546241,0,
6/5/23 7:28,15.65281528,38.75891779,0,6409
6/21/23 3:02,14.77711591,65.62354966,0,6
3/13/23 2:41,50.04412221,76.73992649,0,4845
3/4/23 18:36,45.25850543,34.80159478,0,
2/6/23 2:21,51.82722681,,1,5566
7/19/23 20:50,8.912098681,68.70220334,0,1637
6/27/23 6:58,86.95905782,87.05297843,0,6811
1/7/23 11:27,83.44366978,13.12678143,0,5062
6/15/23 19:54,83.4607904,45.93960173,0,
4/21/23 5:54,72.29677233,81.30189217,0,4864
3/7/23 4:51,23.09373467,5.211475308,1,4767
6/14/23 11:11,35.21338065,44.55352026,1,7590
5/1/23 9:30,66.66700968,14.67296202,0,
4/5/23 8:27,17.81529782,38.25294945,0,8740
1/2/23 23:25,78.21065327,51.6696177,0,7589
4/15/23 18:07,52.89407901,77.46890116,1,3925
2/26/23 15:04,17.30003596,67.89341543,0,5801
1/11/23 8:22,4.0502186,17.37271731,0,7897
3/30/23 20:39,22.10619452,39.35600109,1,
4/17/23 2:12,87.60423798,83.50884671,0,9102
3/7/23 3:27,46.99391393,10.41507403,1,200
7/13/23 6:16,65.48207623,46.91605852,0,5190
5/23/23 8:08,85.39657432,92.90202859,0,8541
4/19/23 7:00,43.76778881,56.53368373,0,2680
5/30/23 8:52,,22.7633049,0,3922
5/3/23 7:52,51.30064959,14.56574718,0,3452
4/5/23 20:01,65.62158045,92.92213988,0,6552
4/14/23 13:39,78.6652392,66.00642834,0,4887
1/15/23 18:04,94.95796895,24.89234924,0,7567
7/20/23 10:46,,20.18487186,0,9852
,61.92896969,85.89157243,0,8445
2/27/23 11:04,66.69917009,56.23447909,1,8621
7/10/23 19:26,1.800099694,22.45799897,1,6321
1/11/23 2:09,78.59927211,6.332489223,0,8802
4/29/23 0:54,52.35532209,70.86837165,1,88
,89.92653243,90.33316941,0,8039
4/21/23 23:46,94.79421647,30.20131032,0,2861
2/16/23 9:42,9.972730429,89.76591478,1,4538
5/4/23 14:17,62.16542889,,0,8312
3/9/23 12:43,69.78718474,3.92767583,0,3403
4/20/23 2:40,35.55785635,77.99106316,1,9856
1/6/23 6:08,62.77432143,88.12138498,0,9568
1/9/23 10:27,89.86892132,83.65012865,0,6523
7/9/23 7:26,,23.3220135,0,5699
7/12/23 15:37,69.74235653,52.14505968,0,
6/2/23 9:10,11.17359313,80.18474914,0,8878
,40.51789605,12.28004909,1,8650
,27.37455145,74.75366242,0,1516
2/1/23 17:41,44.67803066,12.68536026,1,3154
3/5/23 16:58,77.43214891,6.435076425,0,1061
1/26/23 9:58,69.87558921,93.5504997,1,8249
1/22/23 11:31,24.75311569,99.5548051,0,6162
2/17/23 21:45,73.05405546,54.30774755,0,970
2/7/23 17:48,36.86747766,39.1494261,0,2103
5/5/23 18:34,16.60643684,17.6257824,1,6229
7/17/23 16:47,,63.61143577,0,3512
6/20/23 1:15,53.02009118,55.43741581,1,4973
6/9/23 2:45,86.53084264,85.41614607,1,9309
6/10/23 20:13,,72.47960677,0,7997
6/25/23 15:13,82.97223179,46.24086281,1,9174
,94.45219276,38.39543679,0,6540
,1.199652359,14.66318408,0,5045
2/11/23 21:19,68.29894995,15.02255197,0,1414
6/3/23 20:50,69.73255255,,0,2015
3/27/23 22:40,26.58584158,5.652423478,0,1085
1/20/23 20:43,19.20911221,74.76517906,0,7887
5/29/23 13:13,98.42898496,99.89174212,1,6816
2/4/23 20:16,,89.23297503,0,
2/21/23 0:17,1.084465658,37.05944506,0,5394
2/14/23 6:13,77.93598979,5.782198773,0,4414
7/11/23 18:59,45.61526284,,1,4065
4/21/23 23:42,37.65372586,45.15211123,0,
5/20/23 8:37,83.52312376,,1,3209
1/28/23 8:05,88.10950302,97.47837163,0,7448
1/15/23 17:53,25.56848124,36.58073457,0,4102
3/23/23 7:19,69.69215693,16.49484915,1,4002
5/18/23 13:47,59.18552603,17.43848404,0,8998
3/14/23 3:13,51.00672655,38.29227769,0,6901
3/1/23 2:07,57.70174589,28.80644547,0,6414
,95.74910969,92.92522495,0,6136
5/25/23 2:24,30.22310831,26.10392937,0,7772
5/6/23 5:20,72.41290207,43.03791284,1,875
7/19/23 14:31,38.22487423,2.603533966,1,1841
3/25/23 6:41,39.21518018,,1,1119
5/9/23 9:00,33.47762054,85.16383897,0,5151
1/20/23 7:00,8.467967279,,0,
5/22/23 4:28,53.73569662,20.30935552,0,1302
2/6/23 5:01,2.719718298,18.37901155,0,
1/19/23 0:04,54.00745999,6.479393497,0,7488
6/22/23 11:52,32.45626052,,0,2361
,13.66202224,16.78353209,0,5657
,20.33618273,7.35721307,0,6660
7/14/23 9:52,14.52602037,57.26999241,1,1075
,86.22349959,98.62800341,0,2819
5/6/23 1:16,92.77079429,50.96740323,0,7654
6/17/23 18:54,20.49736933,25.68894703,0,6821
5/12/23 6:18,89.80536291,5.317297449,0,2004
3/29/23 12:05,73.53937999,47.07782125,0,4774
6/15/23 8:42,21.28413908,49.27026057,0,817
,31.98551604,,1,8047
7/7/23 15:19,46.07496773,99.17858349,0,7394
5/8/23 5:38,74.86756858,60.27576342,0,9897
3/1/23 11:34,5.238478951,5.145553587,0,9385
6/23/23 15:08,83.77896826,52.73983647,0,7309
2/17/23 22:22,77.32654476,69.79964582,0,8681
2/24/23 14:36,,74.49544405,0,1426
,15.91547579,75.00991343,1,6533
7/5/23 6:56,72.40320633,62.18538276,0,29
,1.159213807,82.65374042,0,2910
5/3/23 19:56,4.377153385,29.06055922,1,3834
2/20/23 0:53,20.10333251,1.329318981,1,9158
5/13/23 21:30,40.86443073,25.20577786,0,2253
2/20/23 0:51,19.64700453,84.66622964,0,4284
5/12/23 1:50,82.40743938,90.36264753,0,904
4/10/23 10:53,79.68850253,53.3267082,0,3463
5/18/23 21:43,,76.31270558,0,29
1/14/23 22:21,77.17479366,89.36514976,0,3516
6/17/23 12:17,5.079635144,3.025045492,1,9556
5/23/23 7:50,52.77260272,72.37644068,0,2602
,98.6996571,94.36055155,1,
2/20/23 2:02,35.29729133,45.56288682,0,
2/18/23 14:39,57.19399223,80.81016785,1,
3/15/23 21:41,92.3593984,71.0348532,0,1464
4/11/23 1:51,79.96287744,39.46003093,0,4161
2/8/23 15:23,8.420026623,64.41036835,1,3366
5/11/23 13:26,69.53296315,1.877288885,0,5091
5/1/23 17:22,97.90949747,60.2386712,0,1239
6/3/23 0:58,65.04180883,40.91544354,0,445
6/16/23 16:23,59.49746583,,0,6621
1/16/23 17:22,30.74836374,73.30718024,0,7920
4/23/23 21:24,20.88327922,45.43982998,0,1293
2/16/23 14:52,55.99986787,,1,6800
,37.34104439,50.56246797,1,7992
,90.41415741,63.13432317,1,6139
7/6/23 17:29,16.1680509,42.57851933,1,8295
5/9/23 15:55,,29.64538079,0,
7/6/23 6:19,11.66228049,37.9733181,0,6438
1/20/23 20:44,98.66483037,77.30330491,0,592
6/7/23 10:11,90.72334308,61.02278036,0,3890
4/1/23 9:52,77.15694741,46.11743426,1,
7/11/23 6:45,,,0,668
2/20/23 2:29,,84.68407345,0,7808
3/14/23 19:22,8.611344305,8.089393802,1,4975
7/18/23 0:58,57.27555807,69.19825109,0,8440
4/29/23 9:13,,94.48974515,0,4147
1/27/23 1:55,78.53699746,89.1447922,0,5138
6/22/23 21:53,7.619077363,85.49082598,1,7263
3/31/23 1:27,,54.34051141,1,9651
4/26/23 7:33,81.58573392,83.73548068,0,6844
5/30/23 16:56,5.039351787,67.24093796,1,1084
6/20/23 8:31,25.38174745,55.26808168,1,
5/17/23 20:38,49.51912459,3.212071565,0,6712
1/25/23 19:09,31.41160781,99.72346961,0,7608
3/29/23 18:50,76.05326667,33.45804692,0,3787
,88.9110056,,0,2218
,62.27798235,73.11956981,0,
5/10/23 18:32,,58.98238312,1,869
5/4/23 3:24,32.65051107,56.79995473,1,472
2/14/23 18:48,34.41142489,54.18751625,1,
