timestamp,EC2_CPUUtilization,EC2_MemoryUtilization,EC2_DiskWriteOps,EC2_NetworkIn
2023-08-01 03:30:00,82.10440443417902,69.68016113009682,4286.732854564492,6905.068504873053
2023-08-01 03:35:00,81.31543485248457,64.41256244230675,2256.297894673183,7612.717097714837
2023-08-01 03:40:00,12.65852791353924,16.692902010655423,454.4958201597161,2743.0746928515077
2023-08-01 03:45:00,84.0973449179289,70.91534647314627,2994.3370178114046,8249.220680176944
2023-08-01 03:50:00,94.65632382628053,71.23946242697728,4197.180341699121,7245.995907359458
2023-08-01 03:55:00,85.44323396513433,65.71719701173444,3102.6211663669255,9293.962443981307
2023-08-01 04:00:00,79.45471387626627,61.52144400521953,2214.3210748258743,6450.373687363562
2023-08-01 04:05:00,57.61072560021436,52.726369410130886,1636.5997645429372,4754.980355309458
2023-08-01 04:10:00,92.15736703135279,71.12980082834378,2584.94567116625,7708.837618642378
2023-08-01 04:15:00,55.502788863513125,62.60663897300647,2271.281596552817,7089.671349670553
2023-08-01 04:20:00,52.00140320045967,60.91532459657587,2716.355248184765,6203.328037518106
2023-08-01 04:25:00,70.09509405233867,63.529540839445254,2187.6489197074484,6795.508462110731
2023-08-01 04:30:00,91.42943326778953,82.26685909750647,4449.263884297481,7479.990798285493
2023-08-01 04:35:00,47.15059820084592,60.535272897079665,1350.8881925351802,5161.620869037199
2023-08-01 04:40:00,93.44095822888494,70.49866755550555,4155.68994769381,8151.858170766761
2023-08-01 04:45:00,86.24790974335833,87.55306012416864,2950.591754023677,8731.57091110262
2023-08-01 04:50:00,35.23987327588497,34.91931756480305,1432.3584320025575,3244.150920938784
2023-08-01 04:55:00,28.17357087713807,30.686507773561413,2227.6444940581036,5504.338618902202
2023-08-01 05:00:00,28.138318814745794,46.728816573165915,1929.9820629593662,4440.373912301019
2023-08-01 05:05:00,22.768813916564383,40.806392005958394,1322.9152735442867,5264.490629354855
2023-08-01 05:10:00,89.0394325017624,72.9775219836811,3076.2901021700113,9605.398785653348
2023-08-01 05:15:00,87.01415088967155,64.38517384961798,4074.8645611282013,6193.408019516973
2023-08-01 05:20:00,92.27893245002784,66.30740893489545,4527.7184339276455,8009.831226961344
2023-08-01 05:25:00,74.5936206361664,73.7980821125339,2688.050411857323,7076.068386252601
2023-08-01 05:30:00,17.572019231554506,15.253730255207667,2788.4705781309526,2478.3906457443577
2023-08-01 05:35:00,26.900764418942938,21.92610272379326,2111.4872718247716,5240.119248296804
2023-08-01 05:40:00,93.18571848174193,83.38881679859817,3004.6822559190014,9267.151093269815
2023-08-01 05:45:00,41.52425507807341,48.79306424649877,2890.033902987595,2590.5054711990333
2023-08-01 05:50:00,18.18638476829512,40.658022103646175,1750.5701410743086,4368.253865299655
2023-08-01 05:55:00,94.92963391668327,71.34324737443592,4279.807337548866,9815.508197452964
2023-08-01 06:00:00,95.0,75.63524222901961,2511.13120163098,7233.675212775292
2023-08-01 06:05:00,72.80871658177253,72.23275553815861,1921.9093117242064,5489.971063566715
2023-08-01 06:10:00,8.615037353159007,19.53759441315042,2558.398350235733,2651.630063940036
2023-08-01 06:15:00,7.6688652906312145,23.322261295289167,1356.070983610683,4052.7504907678313
2023-08-01 06:20:00,32.505969830557795,27.412110687788573,2699.0597324523933,4262.818386402716
2023-08-01 06:25:00,95.0,81.37503483402912,2980.0348197345074,6082.884467124001
2023-08-01 06:30:00,94.46301272850047,88.0554594861181,3169.336309229894,6787.302621940224
2023-08-01 06:35:00,34.296570619555936,50.760959662917756,2429.400028997253,2329.3785566266006
2023-08-01 06:40:00,34.806518581016874,34.9145534180758,1631.3771992279762,3248.5738761413927
2023-08-01 06:45:00,88.30131881871266,75.62872668864306,2420.503475691827,9007.351165310785
2023-08-01 06:50:00,86.58344942663484,76.42723280485424,2977.6349639897326,8156.668100230492
2023-08-01 06:55:00,93.35568854370594,90.5227416952488,4067.818853255389,8589.556856242683
2023-08-01 07:00:00,18.437092514756852,34.094020765836994,845.1674126421246,2584.729275880878
2023-08-01 07:05:00,93.6618601949442,89.15282015626721,4360.868116583909,9712.302775561193
2023-08-01 07:10:00,5.2211357083339545,23.43737397989628,449.2277408681881,2426.5315128596476
2023-08-01 07:15:00,43.34625863679084,38.04119844835385,3452.909860522335,5323.466126779109
2023-08-01 07:20:00,6.770860412059928,29.69130226632997,1245.3162291423957,1149.2415906809938
2023-08-01 07:25:00,5.0,30.8081087799976,2375.694461138841,946.5452384188878
2023-08-01 07:30:00,95.0,83.7887663061191,4021.6053711903105,8720.675186442468
2023-08-01 07:35:00,10.036677538620163,19.091816846220837,1438.6763294051402,2226.596539410035
2023-08-01 07:40:00,78.3161278454994,69.64741586702849,3743.1125097181425,5433.468288900728
2023-08-01 07:45:00,50.924752561682396,49.45730486487159,2849.0686249317764,4406.617167177262
2023-08-01 07:50:00,5.0,14.661587664504903,2122.7738110860732,525.9830436613242
2023-08-01 07:55:00,6.628174563893921,21.33908061139262,1220.5539288839104,727.5241506979697
2023-08-01 08:00:00,49.67141538669995,49.68734918300096,3000.886639116777,5184.729538043218
2023-08-01 08:05:00,87.34922662096557,72.79052044547267,2487.535188569275,8564.02087918619
2023-08-01 08:10:00,90.3559938093431,75.84558253842897,2976.2514731216424,6761.352537838472
2023-08-01 08:15:00,80.91141876770956,75.94391816973905,3132.5170611995554,8078.62613958624
2023-08-01 08:20:00,16.101475485538305,17.031624061054437,1823.8276604446203,1721.9659539100883
2023-08-01 08:25:00,33.03771547569785,43.309344421376224,2907.6547925065024,2133.149355426828
2023-08-01 08:30:00,75.54456093131407,64.91536809602374,4271.207359223869,6552.716302252973
2023-08-01 08:35:00,77.69289014661764,63.44394956524721,4211.554422942311,6455.832476636707
2023-08-01 08:40:00,44.37759763546149,43.55622499110672,1962.3388480836668,2904.433233892373
2023-08-01 08:45:00,87.4389841024855,78.3966260742579,3086.76188195138,8815.920090661128
2023-08-01 08:50:00,44.10769943275882,58.47810205770846,1445.4817546859288,4161.593859349199
2023-08-01 08:55:00,13.206893150108883,28.502795323704593,345.95807295854286,3812.609269900684
2023-08-01 09:00:00,77.53787427653627,79.42889685148137,3097.0525008614686,6932.570161132395
2023-08-01 09:05:00,56.5881074085339,46.516089500026,2450.905084657634,3976.3582641849384
2023-08-01 09:10:00,54.90681184833962,59.32946885656486,3806.4395131143683,7203.274213554708
2023-08-01 09:15:00,7.807874091299926,23.95339323451679,2124.234474164464,1886.5834385470248
2023-08-01 09:20:00,31.32737613312689,30.537473382919277,1355.078508883286,3986.0434546920033
2023-08-01 09:25:00,53.07457177274597,58.9922852773776,1773.258937228123,6034.973054499868
2023-08-01 09:30:00,70.89673130749713,53.60797519502859,2699.1462179808073,5670.536470301164
2023-08-01 09:35:00,50.533433422892145,45.55774543854661,3497.037924522469,5414.112301115216
2023-08-01 09:40:00,30.25950608384501,31.3631007503425,1450.0540123350152,3035.623439388661
2023-08-01 09:45:00,90.00315126026226,89.83257673744147,3155.8674149716117,7334.888460026702
2023-08-01 09:50:00,58.014656165867194,69.06356483246836,3624.8846308873567,6487.550586636846
2023-08-01 09:55:00,66.03264882591573,51.780187704950706,2569.928534819044,5738.48561828285
2023-08-01 10:00:00,79.27721896408825,83.41930200190282,2698.7974242080973,8768.755617753572
2023-08-01 10:05:00,25.883600825710776,43.1968887326233,1784.1850599376207,3746.594639575462
2023-08-01 10:10:00,51.24171787002456,63.37903158680456,2443.7562087101905,4314.296538737386
2023-08-01 10:15:00,90.75277908321134,72.50265339347453,4776.733154432627,9462.94046046652
2023-08-01 10:20:00,42.754414830332934,56.3932340172949,1820.9073799950056,3348.789383949175
2023-08-01 10:25:00,12.429513244975139,15.37750591391176,2353.1895938137554,1682.056805256836
2023-08-01 10:30:00,21.69464049119731,24.936495694502238,2452.5112094104616,5196.52453520548
2023-08-01 10:35:00,19.138297447542637,28.51255236629133,602.351764632363,1846.0987199550939
2023-08-01 10:40:00,27.024217927052863,42.70811789035891,1746.6345787824478,5509.382953382554
2023-08-01 10:45:00,15.850436752345667,30.7195448076243,1025.3970862537449,2147.7375012840957
2023-08-01 10:50:00,70.28878987641703,61.658103240848696,2028.220321043018,6227.725142883336
2023-08-01 10:55:00,55.904056163876064,66.64466258425563,3248.628703989451,6353.231064495995
2023-08-01 11:00:00,88.37861780132023,69.4270319577667,4420.532855448134,5631.700950606712
2023-08-01 11:05:00,58.05853662890809,65.0473260834549,2830.574126701297,3822.852712977197
2023-08-01 11:10:00,62.32767571263173,70.42248948431848,3400.1957971312468,3931.1234419195366
2023-08-01 11:15:00,84.03724903300991,67.38445710985935,4431.076276739229,6898.280701412354
2023-08-01 11:20:00,45.262927997400446,53.40246649268359,2147.8149924802597,5122.50520939846
2023-08-01 11:25:00,10.37656729573565,10.63280112356698,2182.5171451774345,3015.710319105186
2023-08-01 11:30:00,57.00846055907825,58.24209101232181,2617.494989973245,5411.025823916572
2023-08-01 11:35:00,46.0894907689035,49.6146430206459,2331.5392985944372,4684.966086757282
2023-08-01 11:40:00,55.23993667795182,40.89372919413956,2501.6948141186776,4498.118624444295
2023-08-01 11:45:00,52.15777944929961,46.98078865128927,3139.7923941387207,6143.6083182547945
2023-08-01 11:50:00,19.363146122922345,21.373144361305467,1060.9220017155183,1831.7771846775856
2023-08-01 11:55:00,7.650635678566232,25.813239559881712,1195.2592307251755,4091.95520837509
2023-08-01 12:00:00,64.8668745936629,57.01205865313666,2751.9436110712445,4509.190707798651
2023-08-01 12:05:00,87.78321323660963,85.96769269529888,4307.089513439361,9063.266525508358
2023-08-01 12:10:00,35.820665263386246,34.626536922653266,2533.2258086137062,5399.076182972547
2023-08-01 12:15:00,66.01567752899037,58.87003156496166,3108.5737637195125,5692.334718321406
2023-08-01 12:20:00,5.149035863331891,9.129692897576568,496.8242365706251,2333.5949359016163
2023-08-01 12:25:00,85.50059866629938,72.21851845685534,3669.0297219145605,6632.297318226111
2023-08-01 12:30:00,71.49938120924502,71.2841120605426,2861.2336869385376,5350.148330621595
2023-08-01 12:35:00,16.725261409434268,19.201583937311813,562.2388496904283,2360.8924283326646
2023-08-01 12:40:00,33.305581397501655,47.416383202585855,886.1031192711757,5890.655092973694
2023-08-01 12:45:00,44.12842611374877,46.514524580000085,2791.0833936685713,6062.958904159843
2023-08-01 12:50:00,17.019226883169082,31.807209313609935,452.52173528184545,3539.083734955788
2023-08-01 12:55:00,56.126530100504525,55.319731710986794,2567.2172776678894,4530.277191025276
2023-08-01 13:00:00,34.01190983969485,47.67263330161519,1361.3268130255365,4947.483263106132
2023-08-01 13:05:00,58.02569349804816,59.61620680316539,1826.4806090800107,6974.531508538444
2023-08-01 13:10:00,32.36636835464732,35.19256216705686,1116.5336908077377,2286.912961859789
2023-08-01 13:15:00,20.471680057922885,17.721587487331906,2081.090342532992,5151.483127420337
2023-08-01 13:20:00,22.1345583347319,38.13009378199388,2310.0549087838713,5155.99212113487
2023-08-01 13:25:00,80.21204861814654,79.02309566606989,3404.2417105143554,5174.079517163613
2023-08-01 13:30:00,57.94717000541311,48.3042480146458,3084.9976737346183,4859.317038356054
2023-08-01 13:35:00,58.315690728713534,44.245337507518244,1515.0102786918505,4543.662579411938
2023-08-01 13:40:00,39.42788491108623,43.954705663607776,3016.9522790877036,4467.072388112847
2023-08-01 13:45:00,30.771919023199164,49.675621616194256,3194.0609441811694,4318.415564449772
2023-08-01 13:50:00,84.17946322786251,83.67461050042874,4013.9305969787533,5627.443327550431
2023-08-01 13:55:00,85.08813607958633,82.28002297876091,4280.886655651537,7248.008614932596
2023-08-01 14:00:00,11.951064128392693,19.89794050007732,2242.474178330284,1334.5447358938368
2023-08-01 14:05:00,10.084638033668472,34.03062286244751,2220.258567821277,4247.054039054063
2023-08-01 14:10:00,56.812312770341705,65.0083575969825,1593.837774147672,4319.056769470415
2023-08-01 14:15:00,63.67169082577541,47.96972822924964,3622.0808698449373,6287.555781637738
2023-08-01 14:20:00,28.87980177773261,39.56594214770214,2662.959809721267,1925.7720499614584
2023-08-01 14:25:00,76.9450429304876,66.11590089686027,2050.7611722864885,4932.466749720334
2023-08-01 14:30:00,19.483251257286707,40.2862611704314,993.8111251679981,3963.3942861308615
2023-08-01 14:35:00,94.59605752770132,74.94185664504168,4713.462485828724,8070.7042514549385
2023-08-01 14:40:00,18.794466026328813,20.138053939137535,1893.223785757301,4310.423657449759
2023-08-01 14:45:00,37.14070773540736,35.399346660986424,1975.4865930765584,2853.1660377419043
2023-08-01 14:50:00,16.783864819891765,37.00722864579767,528.9008772964443,2344.0527835759385
2023-08-01 14:55:00,93.85461054857586,88.74363561172542,4517.8991248763095,8424.854768692594
2023-08-01 15:00:00,42.54914040411017,44.19898529056795,1249.9535122709763,6112.158130538508
2023-08-01 15:05:00,16.889252786283873,29.843864446467926,908.3441324851931,4132.347104257554
2023-08-01 15:10:00,92.91166429798602,84.03197422177949,3024.004470598041,7480.521222260073
2023-08-01 15:15:00,36.057324582200515,36.15406992645151,1574.2098694237657,5867.819193390125
2023-08-01 15:20:00,52.41883648731367,65.02713365521149,2789.659657513192,5807.317226327407
2023-08-01 15:25:00,58.61734205520206,65.10205883188654,3623.687449890291,7436.788782953021
2023-08-01 15:30:00,21.39572093733259,35.12798440801669,1101.4838399679288,4632.259090121988
2023-08-01 15:35:00,15.57091760826929,27.5176256528402,1274.8050482477172,1271.420342058937
2023-08-01 15:40:00,51.84397545028776,44.746048904904306,2276.0906469594443,4816.359520743017
2023-08-01 15:45:00,10.389401808379057,36.452027578889314,1247.9610840284593,2433.6883351490887
2023-08-01 15:50:00,16.562929974052743,40.93396239008441,2829.9699528330507,2172.5738582615104
2023-08-01 15:55:00,14.618161009601337,28.311595555424887,616.056769724117,4242.624789033908
2023-08-01 16:00:00,14.986685274587686,17.951841311665063,2129.3666104422246,2842.0958276195174
2023-08-01 16:05:00,23.46602038304141,19.633617194143653,2150.354625206726,3166.0549743002316
2023-08-01 16:10:00,17.121731954002794,34.329458623123415,1012.0929779915542,3811.0208193074864
2023-08-01 16:15:00,88.14193653808978,89.02183739920895,3819.4310955350966,5759.155341259114
2023-08-01 16:20:00,62.4327178292123,59.74250236147295,3629.21051930569,6112.703953839645
2023-08-01 16:25:00,62.196509684758574,67.08583687509392,3620.197110622636,7734.207315217598
2023-08-01 16:30:00,40.85331188164419,41.95329946593657,1673.5962316375328,2624.206514020551
2023-08-01 16:35:00,9.203457147661425,20.32842874183774,1336.6241693656475,1642.0957600205982
2023-08-01 16:40:00,70.42859060915869,62.17967199801758,4191.811424379568,7408.728266716709
2023-08-01 16:45:00,60.9470040935612,62.11313311207366,3951.582649210589,6229.910483669764
2023-08-01 16:50:00,5.0,22.487166427824498,1228.1453065330602,2338.9927444921286
2023-08-01 16:55:00,65.85148528237859,57.55933341883058,2496.0018269624356,4578.511188870652
2023-08-01 17:00:00,88.53317732075772,81.57855806151906,2670.249445141742,5836.470851670107
2023-08-01 17:05:00,9.475750708289805,29.324859353683088,1991.525380906055,3235.1997133365153
2023-08-01 17:10:00,13.458153657233826,27.988267237088568,1822.034554948708,1563.6292014384815
2023-08-01 17:15:00,62.68968704938299,64.94483462986527,3839.2815600507943,6765.975632762268
2023-08-01 17:20:00,35.905075966477106,49.20942790435318,1263.3058104874558,5143.284759345589
2023-08-01 17:25:00,28.498647299143073,48.254286554910856,1629.9357371630533,3547.709968731488
2023-08-01 17:30:00,14.569397690718388,15.323892106707943,2092.6407869974078,1622.2921728919473
2023-08-01 17:35:00,13.222038990601067,14.919001658410938,2360.621317625861,1726.2509723473443
2023-08-01 17:40:00,83.03427036530563,78.08276989118234,4217.323373887504,5304.054607272957
2023-08-01 17:45:00,5.0,14.743046090040405,1577.199307719841,399.08340773847095
2023-08-01 17:50:00,18.461857891585748,24.279922804669425,1873.3864987608213,2332.9109195009546
2023-08-01 17:55:00,52.849500205122844,50.916259091106596,2275.832468887518,6854.533578804547
2023-08-01 18:00:00,32.03353611488304,42.51807997846928,1069.9969185646517,2590.8995620980318
2023-08-01 18:05:00,12.231543094357074,36.73279533145865,2258.9100812857096,3208.551440028417
2023-08-01 18:10:00,80.75801530185923,75.08705685783389,3366.21982604488,6380.2691416545795
2023-08-01 18:15:00,5.688794663023474,31.729950836073453,1624.2991621402166,3607.722699992043
2023-08-01 18:20:00,73.7819754294703,62.394713349277495,3652.3883506614366,7835.782686791474
2023-08-01 18:25:00,79.4374386002905,62.98064017199446,2717.237748555199,8204.51617250199
2023-08-01 18:30:00,31.5363466379843,26.06457144235529,2131.080338582861,5830.772482452686
2023-08-01 18:35:00,5.0,21.84119515017766,249.06132198592215,968.1907827274633
2023-08-01 18:40:00,94.18349502245519,92.8661720329204,3551.8062473875084,9413.773875515546
2023-08-01 18:45:00,25.734816417867822,42.46536805122792,2153.0195070480395,4675.5661118251455
2023-08-01 18:50:00,47.79365475090141,49.57750604796959,1536.8428463301093,3235.655565778169
2023-08-01 18:55:00,5.212842993487097,21.51720688139329,1674.6308239412183,1505.045680752703
2023-08-01 19:00:00,32.356552670399566,36.254474259753415,2536.1622628125356,4995.026380800775
2023-08-01 19:05:00,27.55128533052773,47.281896151793376,1022.9761321965807,2458.8762462022987
2023-08-01 19:10:00,76.05096438138527,71.93107001256122,3910.8059995671424,7056.821472532137
2023-08-01 19:15:00,87.63385084809937,82.23595582032317,2806.118372262067,6772.520242209245
2023-08-01 19:20:00,7.177440275056396,19.781794690551898,2407.699886281423,2479.7935081037126
2023-08-01 19:25:00,82.3492434537109,86.2753834698353,2946.958231978137,6608.3404822386965
2023-08-01 19:30:00,23.86310975669248,19.965933235278975,1679.9324286341787,2860.928454653998
2023-08-01 19:35:00,24.858321374993665,43.337120159969096,1937.008949851162,4980.942156807177
2023-08-01 19:40:00,38.498955839720864,53.91694739009818,2335.880767570923,3083.133801428682
2023-08-01 19:45:00,31.07635905389143,29.31456791480929,1147.005540598153,4856.305927405077
2023-08-01 19:50:00,21.820547766186998,29.917208649396716,2889.47634939805,1758.4472170873992
2023-08-01 19:55:00,17.478691117429296,31.05629686262588,2499.6322927095166,4339.907242852447
2023-08-01 20:00:00,88.09144737492753,79.88824402889765,2996.053783894579,7900.433737345293
2023-08-01 20:05:00,56.90271335229327,54.993061977565354,2163.240441351345,6885.834392764991
2023-08-01 20:10:00,42.01179958921634,44.40389644249939,2415.0977357290594,6312.244612852616
2023-08-01 20:15:00,17.754987752925352,15.085270432050407,2622.592060051072,2963.8718401079127
2023-08-01 20:20:00,20.707042995593508,40.61816605500051,490.47793804460997,5127.284781399764
2023-08-01 20:25:00,30.117392937449786,30.590988134535067,1125.30869293564,4179.425452319594
2023-08-01 20:30:00,47.45899861386248,41.047678172413185,3511.904522898588,3354.5877172309392
2023-08-01 20:35:00,58.00598682225734,61.42382372280693,1622.5989979609803,3807.243532742919
2023-08-01 20:40:00,16.16756642263273,40.29311431434218,2482.5665614828617,3059.252913856985
2023-08-01 20:45:00,78.00700432507448,71.83695344308789,3001.381594374545,8409.897126030399
2023-08-01 20:50:00,14.904203445686019,34.6996775349295,1165.9626942128423,4096.955833191506
2023-08-01 20:55:00,76.77216278521918,70.33942717100754,3789.175733284892,7812.890307279022
2023-08-01 21:00:00,16.871196234468904,17.71235757684972,1032.6309403667296,1839.246317696184
2023-08-01 21:05:00,87.93048180815795,77.74970069571246,3008.9596600356726,6369.235626085611
2023-08-01 21:10:00,53.810692375101915,42.319563805574454,3047.354693419182,6332.887804634065
2023-08-01 21:15:00,19.03302842189077,37.06230243140131,2742.5704351833156,3559.8393381437754
2023-08-01 21:20:00,38.868948779922796,53.30061118433718,3104.80498626911,5581.69279884908
2023-08-01 21:25:00,31.450257658094742,49.61302584765384,922.4312785164412,3731.523095923472
2023-08-01 21:30:00,38.272415679519234,46.081139509180666,1173.1613816286913,5354.67492403482
2023-08-01 21:35:00,24.649900951653496,43.35312139896601,2380.1245777446798,2460.8382369017863
2023-08-01 21:40:00,79.82035278625287,73.81299128280513,4097.117481275653,8586.24677559453
2023-08-01 21:45:00,89.08870405060344,74.48787885063379,3289.6832615757016,6643.193247832985
2023-08-01 21:50:00,78.09146255308987,72.43401871001782,3737.080008676921,7320.0697773205675
2023-08-01 21:55:00,31.68480908257424,36.668814777183975,3060.6512982959985,5321.79009465636
2023-08-01 22:00:00,46.76408526600413,35.81038850817288,3640.306525442859,5234.345277335156
2023-08-01 22:05:00,40.03616834193772,52.1925788583557,3015.620194383575,6152.475004789798
2023-08-01 22:10:00,48.75305882254524,59.73359108158334,1886.1685706812011,5982.976995967388
2023-08-01 22:15:00,11.932930019219755,11.510867657211367,1925.461210187351,3087.1190341482084
2023-08-01 22:20:00,10.317999001999768,27.091735023616653,2396.7787019477732,3835.0661682408286
2023-08-01 22:25:00,88.23132991815517,82.42248872270055,3309.603464073308,7893.5225091031825
2023-08-01 22:30:00,31.27829666099242,40.602363072714645,3094.262858590499,4248.604409940485
2023-08-01 22:35:00,78.89245001379686,60.47655433653046,3581.5052122610746,7787.589609696083
2023-08-01 22:40:00,6.843668959542209,12.034911946123376,267.67356824634703,1266.7890486926483
2023-08-01 22:45:00,81.21320602561079,68.870510859951,3880.4706034651317,5324.531259157948
2023-08-01 22:50:00,39.44223403597354,39.350238300281546,2977.127652892343,2979.7119178052017
2023-08-01 22:55:00,76.73560480298721,72.73192552651814,2586.370067579616,8441.998621209914
2023-08-01 23:00:00,43.34612809392548,46.398693198027715,1971.9939656526335,4712.165833892009
2023-08-01 23:05:00,26.350595115623946,43.84791338719145,2782.3088112641185,2403.936433887889
2023-08-01 23:10:00,86.77950119486613,85.33633316062878,4765.291775825632,7179.798496986937
2023-08-01 23:15:00,7.914964629571955,16.174522701840097,1452.1120852258493,1526.238500047126
2023-08-01 23:20:00,48.3544995817333,55.916218378478696,1580.910312541671,4472.579625780654
2023-08-01 23:25:00,6.7871025221075065,30.086823293989504,397.68140827784924,2912.0060355352975
2023-08-01 23:30:00,15.443823200070026,21.135640181173596,2638.473820840985,1664.7682387932948
2023-08-01 23:35:00,14.527656815493287,38.38181841547101,334.93397095188374,892.9565249017487
2023-08-01 23:40:00,7.234537551264863,29.476781162026626,1219.8798088944113,1690.0120810890276
2023-08-01 23:45:00,38.25344040142212,35.79323256906363,1364.8356427910273,2793.271829287766
2023-08-01 23:50:00,17.10086740763196,31.21656127358405,1607.072982940084,4401.2604752093985
2023-08-01 23:55:00,57.21779631408384,48.32639231784814,1516.7314758274274,4538.472959046602
2023-08-02 00:00:00,53.030915782261644,51.254812036243436,1404.8800671439153,4257.837331313681
2023-08-02 00:05:00,25.446043706265595,26.30919614346002,2635.6027815564244,5471.511240381841
2023-08-02 00:10:00,51.137964365522684,43.672837778746796,2475.441937745254,6431.255092362823
2023-08-02 00:15:00,72.24350909166212,62.04091533640022,4333.593489545687,7781.020130809244
2023-08-02 00:20:00,60.1693579492316,50.28201358117921,3373.01907855406,5866.308995174926
2023-08-02 00:25:00,65.7835597163331,49.679264722811965,3489.445954263256,5339.726101742884
2023-08-02 00:30:00,13.521092814516551,25.45694032149476,398.81074567386554,3477.2446500525866
2023-08-02 00:35:00,54.090737571297296,62.710905701207906,2521.8240521368857,3576.0446446017154
2023-08-02 00:40:00,15.438393616651613,19.13086697056792,2670.106345624637,2763.324743059762
2023-08-02 00:45:00,27.879474072385573,41.458939081049905,1060.671861572883,5289.349265906231
2023-08-02 00:50:00,61.91658971255312,62.224453493331794,2581.493687898239,5918.0736787808455
2023-08-02 00:55:00,16.457241734256694,37.68342446932597,1803.951961084581,3962.0064455560214
2023-08-02 01:00:00,87.465604008814,78.07934315453089,3970.2060024319353,6027.013184129408
2023-08-02 01:05:00,22.259749298085588,38.581551416969106,1874.2355650268642,2341.513644586292
2023-08-02 01:10:00,57.79784835891092,53.89764738581155,3534.5462075932965,4050.358023876087
2023-08-02 01:15:00,33.62353648075432,50.308431398650804,3005.1366053719203,2205.4997686538186
