timestamp,ECS_CPUUtilization,ECS_MemoryUtilization,ECS_RunningTaskCount,ECS_NetworkIn
2023-08-01 08:05:00,88.71680814562245,79.60335476014225,9,4587.081136416792
2023-08-01 08:10:00,38.90093278961162,40.025001639022086,4,4038.8694887953993
2023-08-01 08:15:00,88.98883540997934,72.67340790515388,9,5321.179455069687
2023-08-01 08:20:00,83.40215609584985,78.5859154053737,8,5391.832734040014
2023-08-01 08:25:00,49.9347516923417,49.86901166657917,5,5106.814103483579
2023-08-01 08:30:00,35.45728630999116,43.31607724928315,4,4159.764340128622
2023-08-01 08:35:00,74.94796079927836,63.113468623710475,7,4054.295996837917
2023-08-01 08:40:00,43.73515964946971,47.88059190569776,4,4729.448476399762
2023-08-01 08:45:00,11.287030725651718,26.444878201537406,1,1057.6348754953679
2023-08-01 08:50:00,16.164391673586717,22.80830375762755,2,2594.886724706642
2023-08-01 08:55:00,50.55499261595666,46.450583451816165,5,2752.9523068221233
2023-08-01 09:00:00,50.73347217833343,44.31724000525832,5,3027.8140660829768
2023-08-01 09:05:00,90.84742619392698,80.87114726215971,9,5818.410627802632
2023-08-01 09:10:00,89.37560734729756,76.78238385728811,9,6492.212683988114
2023-08-01 09:15:00,73.47317069032627,65.53049232673209,7,6594.7908799978695
2023-08-01 09:20:00,59.71158966682903,63.374650785840956,6,4042.0307382988603
2023-08-01 09:25:00,52.50418668813049,54.576989798682064,5,5438.034872682105
2023-08-01 09:30:00,74.65991125951734,70.57064120896484,7,5285.747536495081
2023-08-01 09:35:00,73.37751186826726,68.34313207095715,7,4258.7620756800325
2023-08-01 09:40:00,15.924643648805967,27.623100487284674,2,1984.1283827841748
2023-08-01 09:45:00,59.78511019250216,54.6436599161849,6,4484.331373723476
2023-08-01 09:50:00,55.56911441930188,58.60921674710224,6,5801.65415128822
2023-08-01 09:55:00,75.90111939533445,69.94141548741649,8,5015.3099047685655
2023-08-01 10:00:00,57.795799998914276,62.83700803294897,6,4939.1189015653
2023-08-01 10:05:00,13.6797281075993,28.303803474412728,1,2740.485340381855
2023-08-01 10:10:00,76.64190989797545,68.27781594913593,8,6307.484814685938
2023-08-01 10:15:00,72.67772590164748,58.55231377513011,7,6695.13057370496
2023-08-01 10:20:00,54.02059955939489,53.78187247468324,5,4822.949372628987
2023-08-01 10:25:00,70.88570876454934,58.88002773234799,7,3816.148958210872
2023-08-01 10:30:00,81.28404973669821,69.86917882973783,8,4531.893501273975
2023-08-01 10:35:00,77.2129510887716,73.48481154558016,8,6788.274294615491
2023-08-01 10:40:00,56.577212018674906,48.35434594883937,6,4490.198780060091
2023-08-01 10:45:00,71.02495931230126,60.164366615892064,7,4373.221190944829
2023-08-01 10:50:00,67.83183231705526,58.239346927436,7,5251.245367138668
2023-08-01 10:55:00,57.8973531027286,54.66774099702118,6,5633.829764116244
2023-08-01 11:00:00,65.63534563740329,66.50434325464178,7,5138.386869655441
2023-08-01 11:05:00,60.41377360115911,62.112319483654645,6,3945.888545271418
2023-08-01 11:10:00,62.71448365254,64.04131565500055,6,4539.459344393842
2023-08-01 11:15:00,65.27742645134583,57.15326442030982,7,3642.7400293636356
2023-08-01 11:20:00,78.62246791082872,76.63626018982676,8,4393.3915974251
2023-08-01 11:25:00,45.767882519836974,41.38147534889936,5,3964.4920746333023
2023-08-01 11:30:00,53.94904739751242,55.81634925591773,5,3506.0437503912076
2023-08-01 11:35:00,43.63698256888396,50.70288465116002,4,3587.1181386884573
2023-08-01 11:40:00,52.89263275332949,48.01425669263819,5,3074.3636140512976
2023-08-01 11:45:00,54.186645399936474,55.7982538154352,5,3162.796755097315
2023-08-01 11:50:00,82.3754130465939,66.24749263680928,8,4368.486958664433
2023-08-01 11:55:00,88.23780777207361,79.89973166939177,9,6582.668183867963
2023-08-01 12:00:00,6.483617371872724,27.663250993206393,1,2154.6179920156014
2023-08-01 12:05:00,7.944163483805799,26.187478931027822,1,2433.4128412950704
2023-08-01 12:10:00,51.01639080077951,57.36798875176987,5,4309.859511654386
2023-08-01 12:15:00,68.83044423573055,60.16189511763176,7,4479.186880474624
2023-08-01 12:20:00,65.12935120845808,68.86058867715101,7,4442.186601015109
2023-08-01 12:25:00,78.56689597012021,68.53656037860901,8,5939.776735563273
2023-08-01 12:30:00,77.98234568478615,72.47442535025391,8,5435.274467617859
2023-08-01 12:35:00,81.328109523296,74.99890497180414,8,6569.341906640742
2023-08-01 12:40:00,50.07158130292424,44.39629309596087,5,3323.286814420984
2023-08-01 12:45:00,39.28783532432367,50.72233856633823,4,3372.0535297574256
2023-08-01 12:50:00,13.565922995020287,27.196494031420873,1,2297.508296253532
2023-08-01 12:55:00,37.91782741289648,49.921888966019566,4,2722.077749634558
2023-08-01 13:00:00,33.43192220408387,42.84413590693464,3,4218.867733029204
2023-08-01 13:05:00,63.208331123391694,66.8820922509888,6,3522.2443717819256
2023-08-01 13:10:00,54.335340780881445,55.98266522017495,5,4761.497812515845
2023-08-01 13:15:00,85.97565626217744,78.05878057348917,9,6605.827350744857
2023-08-01 13:20:00,19.239319368845802,32.057687511291036,2,2998.338430897698
2023-08-01 13:25:00,35.11815798227232,41.07965714826994,4,2784.845475229493
2023-08-01 13:30:00,16.556835168565936,24.492891783266604,2,1987.520268586677
2023-08-01 13:35:00,91.76359113640977,81.34274454061305,9,6576.14636404427
2023-08-01 13:40:00,86.47224317131139,76.61632240117402,9,5303.017363142605
2023-08-01 13:45:00,91.5207006131789,81.81096006937821,9,5990.6075377689585
2023-08-01 13:50:00,9.747903890171468,25.377373080281615,1,1265.9827500476088
2023-08-01 13:55:00,55.0243856907862,50.739637517895765,6,4299.905687290459
2023-08-01 14:00:00,59.31801411812553,49.81412846050789,6,5999.167227761116
2023-08-01 14:05:00,86.3342255533312,72.78601594559404,9,5393.60765143184
2023-08-01 14:10:00,30.19900872630214,32.09565645486677,3,1825.195579127967
2023-08-01 14:15:00,16.10147225626098,29.862681291366943,2,3301.9905662650153
2023-08-01 14:20:00,56.97530916941406,61.40165718448415,6,5381.22544598415
2023-08-01 14:25:00,23.38316906170607,24.247754795318546,2,3953.7297712403497
2023-08-01 14:30:00,12.776041102087266,32.332573182292734,1,1720.6794643607752
2023-08-01 14:35:00,15.827485457152887,20.700754235818657,2,1949.350239367978
2023-08-01 14:40:00,27.109594931044917,26.857913345965258,3,3871.72822772318
2023-08-01 14:45:00,20.557807432935796,23.28933250769375,2,3665.4689400307466
2023-08-01 14:50:00,21.10057121753819,37.15910317142352,2,2093.4163130885454
2023-08-01 14:55:00,56.72457418350558,50.46076191973708,6,3127.956269046018
2023-08-01 15:00:00,64.25614987153052,60.32761581728625,6,3862.734876669743
2023-08-01 15:05:00,89.0924483292054,77.01014217851161,9,7466.168833000708
2023-08-01 15:10:00,35.40444458902199,39.56683889667897,4,2084.1155547750996
2023-08-01 15:15:00,20.095978882090407,22.415986181191478,2,1608.288008357552
2023-08-01 15:20:00,22.318085045142794,24.787904685758768,2,2545.272409415805
2023-08-01 15:25:00,72.21947013080712,74.0521083354592,7,5787.948440260649
2023-08-01 15:30:00,37.39726260117295,44.39392594101881,4,3543.6269163493
2023-08-01 15:35:00,89.19500155302931,81.78310761284715,9,4557.762793105021
2023-08-01 15:40:00,82.1549234751875,70.40283692558666,8,7260.335670414256
2023-08-01 15:45:00,6.857934073554809,21.666579305400347,1,1336.4281677606662
2023-08-01 15:50:00,86.32256755122961,82.22886781153541,9,6914.719692941475
2023-08-01 15:55:00,16.89554795699823,29.48043274550352,2,2167.9664318867744
2023-08-01 16:00:00,84.8189270417896,67.0200734168877,8,5548.508294903993
2023-08-01 16:05:00,47.95392883083091,50.007422174144835,5,4240.853850138217
2023-08-01 16:10:00,42.49780027949152,47.44090559237897,4,5138.459014718834
2023-08-01 16:15:00,7.65257774444366,17.12959722900792,1,2284.568142953929
2023-08-01 16:20:00,88.74978454717923,77.11200165781767,9,7263.09981811269
2023-08-01 16:25:00,11.255184879388322,16.013506596508638,1,1626.9417426876523
2023-08-01 16:30:00,8.030060482457628,13.405673178563266,1,2268.825302653281
2023-08-01 16:35:00,16.328990518941783,24.902622566840595,2,3069.106061211504
2023-08-01 16:40:00,70.297883263169,69.60363673103568,7,4330.163431740076
2023-08-01 16:45:00,72.68036774717628,61.35006725355373,7,4431.59993806777
2023-08-01 16:50:00,70.88933996162004,70.86118470590606,7,6100.206665430956
2023-08-01 16:55:00,8.824906499128616,22.033918200064846,1,476.3748324132693
2023-08-01 17:00:00,5.0,17.131944299983672,1,590.1708790055236
2023-08-01 17:05:00,12.161104956802955,29.61991989891657,1,1765.20209161392
2023-08-01 17:10:00,63.34869518046695,55.30193563455684,6,3918.4737532419604
2023-08-01 17:15:00,57.37027491681019,48.467409385484,6,5379.021757116665
2023-08-01 17:20:00,81.35807493393715,69.79716873268221,8,5683.873866821429
2023-08-01 17:25:00,63.891523563922064,57.20438915788348,6,6086.602542802981
2023-08-01 17:30:00,82.61301283426994,65.61078312055784,8,5478.271931055641
2023-08-01 17:35:00,65.18468802170884,68.70001512292623,7,6001.465820715975
2023-08-01 17:40:00,17.25328845069731,32.49379670524162,2,3105.679120232658
2023-08-01 17:45:00,38.9435014207688,49.34694474448559,4,4763.891720899028
2023-08-01 17:50:00,14.763617679344287,19.757010199863547,1,1150.0182707571967
2023-08-01 17:55:00,88.33680890701636,70.70695861128249,9,7305.890795354095
2023-08-01 18:00:00,8.233295761137631,22.947604932861452,1,1417.454349491682
2023-08-01 18:05:00,70.79520935266123,63.75511455555809,7,4951.660626192926
2023-08-01 18:10:00,10.171527652463329,30.353143686932945,1,1606.6930649645585
2023-08-01 18:15:00,13.785556690751884,18.43075431307458,1,2576.0133038431895
2023-08-01 18:20:00,81.43323115549038,80.227616431304,8,4640.094325575767
2023-08-01 18:25:00,79.67507745251794,63.86084721717119,8,4577.589937246761
2023-08-01 18:30:00,31.786008074043163,40.34612593786922,3,3700.243973199814
2023-08-01 18:35:00,5.0,17.612183954224065,1,1223.6981621376824
2023-08-01 18:40:00,11.721054505298525,19.33848828781857,1,3120.7038475208738
2023-08-01 18:45:00,84.60549646532479,81.46030879719282,8,4480.067356057484
2023-08-01 18:50:00,37.54539964350754,40.69415337924646,4,2945.2623242966856
2023-08-01 18:55:00,29.249683106700925,42.14976387833037,3,2457.645661123389
2023-08-01 19:00:00,5.858101951297256,15.765697187208122,1,3180.721454698052
2023-08-01 19:05:00,26.662935913540554,40.043538781096146,3,4012.8753108744627
2023-08-01 19:10:00,22.00052597356849,30.07218638056921,2,1127.6521200755367
2023-08-01 19:15:00,7.868570023404894,20.505369455818855,1,2599.3589106749832
2023-08-01 19:20:00,13.098180444526621,22.066673434283448,1,3754.706725551174
2023-08-01 19:25:00,16.09341857692931,22.51740785211234,2,2704.48869440737
2023-08-01 19:30:00,83.61429617501891,80.53403339765156,8,5044.365204276688
2023-08-01 19:35:00,16.711822973114042,22.15973041621879,2,1814.488900776151
2023-08-01 19:40:00,15.81295240031466,29.85745162432346,2,3276.22632392457
2023-08-01 19:45:00,25.911961383533317,31.782972821193553,3,1632.023688028169
2023-08-01 19:50:00,5.0,26.991971549638663,1,1935.323915626994
2023-08-01 19:55:00,9.489101623417701,28.307367514562994,1,873.402552249269
2023-08-01 20:00:00,30.85328159192956,34.69213751036051,3,2070.7475845519366
2023-08-01 20:05:00,31.348956803122938,43.370892250176176,3,2847.8520087380957
2023-08-01 20:10:00,90.99453177575751,77.77020572991023,9,6874.852307768759
2023-08-01 20:15:00,31.21200204624471,33.20908201707411,3,3901.2462804524507
2023-08-01 20:20:00,54.818909167925355,49.52859739222249,5,5147.2514823311085
2023-08-01 20:25:00,46.18744403415338,53.26165658956388,5,3612.2803926898755
2023-08-01 20:30:00,39.37101823974656,46.77646843406781,4,3755.8321253418167
2023-08-01 20:35:00,10.164602713582521,19.105225764950163,1,1662.2765541483336
2023-08-01 20:40:00,84.82016783181588,75.28239068035836,8,6435.950930217595
2023-08-01 20:45:00,45.33899973687254,47.89876565601554,5,4838.903162687763
2023-08-01 20:50:00,43.08288625511704,52.19047581466335,4,2224.6616979504565
2023-08-01 20:55:00,52.0656197906713,59.27955519821117,5,4966.379603950235
2023-08-01 21:00:00,17.780899385715436,20.051745726964327,2,2893.009215736092
2023-08-01 21:05:00,17.776108023921108,24.700087926726585,2,3121.5415758025033
2023-08-01 21:10:00,6.992677007009833,14.482957762340629,1,720.012539293376
2023-08-01 21:15:00,14.858688598420798,30.105751614211282,1,1204.1062565227007
2023-08-01 21:20:00,90.0225160021371,80.58431401095625,9,4940.451347321575
2023-08-01 21:25:00,41.93298174464724,40.151298944768996,4,3706.0177603417765
2023-08-01 21:30:00,17.797684997433766,27.326274806693878,2,2162.353932659397
2023-08-01 21:35:00,14.598137470705792,32.667635770603326,1,1796.0890211498051
2023-08-01 21:40:00,41.009244009857966,51.1651153895405,4,3768.0254122133524
2023-08-01 21:45:00,92.36919509737295,81.46462009346406,9,7812.980782480667
2023-08-01 21:50:00,87.23586827423085,81.65855928113406,9,6117.1080291033495
2023-08-01 21:55:00,20.730714770224083,26.48470185166351,2,2460.3753403676606
2023-08-01 22:00:00,59.54480530078642,58.13572698135343,6,4800.943894852914
2023-08-01 22:05:00,21.15440301186211,38.16114967380688,2,3092.144455538367
2023-08-01 22:10:00,28.12297026766242,37.16416709937961,3,3249.869304882265
2023-08-01 22:15:00,19.086498815362326,26.61422628000638,2,2813.7659817968247
2023-08-01 22:20:00,11.529511784591605,26.0103891061689,1,2581.572785081152
2023-08-01 22:25:00,30.68363061953972,33.02719784777295,3,2773.895114416625
2023-08-01 22:30:00,8.846423515408212,28.01686249171797,1,3487.0319215455897
2023-08-01 22:35:00,30.353443832547228,37.41059767643801,3,3071.9094352684747
2023-08-01 22:40:00,75.18289493691977,71.16942212500336,8,6313.485617307442
2023-08-01 22:45:00,13.595281332503822,26.384912164423685,1,3177.5194595043904
2023-08-01 22:50:00,11.878208980113637,20.88092991553731,1,650.3353764500654
2023-08-01 22:55:00,82.46886852445019,75.44476457983757,8,4984.6438612862885
2023-08-01 23:00:00,18.989466238669408,31.329341426006305,2,2215.5734460271724
2023-08-01 23:05:00,38.75053468936013,40.79866933409146,4,4388.005084589986
2023-08-01 23:10:00,34.079705245450626,44.20561156581152,3,4096.9702520558185
2023-08-01 23:15:00,40.868587878622655,43.347975264023255,4,3690.5596184284077
2023-08-01 23:20:00,10.960205319627669,20.472833041393578,1,2342.495491095834
2023-08-01 23:25:00,35.30523930034214,37.67417693815919,4,3151.352064478164
2023-08-01 23:30:00,46.598101526081344,42.58746178468354,5,3151.916522242561
2023-08-01 23:35:00,45.80346924535415,47.99471737066765,5,3393.1608481311155
2023-08-01 23:40:00,43.03413625522754,39.202789162931644,4,4145.448976434009
2023-08-01 23:45:00,47.97813862692738,52.544302549570915,5,5247.5590923475775
2023-08-01 23:50:00,25.049911108096254,28.318367034143176,3,1922.7920807643006
2023-08-01 23:55:00,48.89748981355253,54.75541328130727,5,4544.427306276499
2023-08-02 00:00:00,64.52497360025515,62.236199405509296,6,5524.7800372591855
2023-08-02 00:05:00,93.23066347594826,75.88255614379422,9,7151.233465924695
2023-08-02 00:10:00,10.379771252952734,30.674018309089828,1,2154.599372454212
2023-08-02 00:15:00,79.6146692818589,65.19834420404241,8,5060.094860082122
2023-08-02 00:20:00,12.423231246572332,20.1157093835549,1,2842.3357862266926
2023-08-02 00:25:00,5.592721545623872,18.538247185475818,1,2922.14317150149
2023-08-02 00:30:00,52.301813289686024,49.647672558908845,5,4043.9687141733866
2023-08-02 00:35:00,11.060441057067925,22.584455183172977,1,3073.569248895837
2023-08-02 00:40:00,55.48409922324062,53.50932417909994,6,5618.8166272979615
2023-08-02 00:45:00,88.79832773138732,79.83655617481475,9,7571.000817486396
2023-08-02 00:50:00,7.3893179366275,20.462373319858685,1,629.2641732904607
2023-08-02 00:55:00,30.60533604361592,43.83802376080211,3,3299.0136894068755
2023-08-02 01:00:00,34.624270627639305,32.530232130097126,3,4824.76448592878
2023-08-02 01:05:00,20.51079542037031,23.021447286915148,2,1172.094955131502
2023-08-02 01:10:00,91.18893918070981,73.23755290685342,9,7564.849726450636
2023-08-02 01:15:00,84.07979274359408,73.61421601171448,8,5212.892542597078
2023-08-02 01:20:00,67.43460051987682,69.43003946766169,7,5568.129811536105
2023-08-02 01:25:00,62.0207873707441,52.91874462461418,6,5049.561924935452
2023-08-02 01:30:00,66.53446471762996,62.67261290472155,7,4468.019155601995
2023-08-02 01:35:00,58.93128494073949,63.34099055739831,6,4270.157289617539
2023-08-02 01:40:00,73.46821478071017,73.65414684780072,7,4333.9969973354255
2023-08-02 01:45:00,8.957536440967992,26.18859648981655,1,1898.7820429154738
2023-08-02 01:50:00,43.12427727994955,39.27525436768285,4,3521.6366919322754
2023-08-02 01:55:00,41.09079606868272,50.613130452008896,4,3315.5069688535714
2023-08-02 02:00:00,72.03986800647513,69.37306921446654,7,5323.651667866151
2023-08-02 02:05:00,44.35732174379044,41.05540222330785,4,5076.996395675843
2023-08-02 02:10:00,71.05098536146085,65.51945959140205,7,6499.244578007029
2023-08-02 02:15:00,76.45910781771123,63.9189939350822,8,6075.745849580954
2023-08-02 02:20:00,15.467413352234502,22.94383632663081,2,834.1366804135818
2023-08-02 02:25:00,81.03314098459683,78.96891446427632,8,6273.66405318175
2023-08-02 02:30:00,26.236027302406647,35.09919900348679,3,1922.0308498009554
2023-08-02 02:35:00,80.50557468486528,75.98633048058585,8,5678.713120456697
2023-08-02 02:40:00,73.6862796916273,63.19866543014104,7,4880.426799300259
2023-08-02 02:45:00,72.70486677471027,67.24292957309555,7,4271.577554622562
2023-08-02 02:50:00,25.411254582989304,33.44639669163892,3,4055.322968829156
2023-08-02 02:55:00,93.07854152865727,74.83302765204387,9,5370.505595410892
2023-08-02 03:00:00,81.39100552112623,65.52589905495485,8,6912.37291892461
2023-08-02 03:05:00,16.285917828435295,32.17698432640126,2,3516.143910165777
2023-08-02 03:10:00,70.31021675192727,60.13714583443477,7,3717.016748622862
2023-08-02 03:15:00,85.06729047126073,70.20960269082013,9,6897.9666845122565
2023-08-02 03:20:00,84.82707476899081,68.5500482183355,8,5497.049648897461
2023-08-02 03:25:00,87.67409701760039,82.05925618613801,9,6429.6763152588255
2023-08-02 03:30:00,79.40298220944237,74.19113326871644,8,5529.746051060823
2023-08-02 03:35:00,80.87743047507146,71.08440495246097,8,5682.997547812941
2023-08-02 03:40:00,80.46226253795392,75.99543829563716,8,4342.122977389038
2023-08-02 03:45:00,79.48593515897456,73.40709051204763,8,5315.253245599072
2023-08-02 03:50:00,72.39222886835769,69.70389796000218,7,6499.839601900151
2023-08-02 03:55:00,95.0,89.2160460567306,10,7614.673473484885
2023-08-02 04:00:00,17.600461080172266,25.997856196295324,2,3720.1429596796606
2023-08-02 04:05:00,73.18208605009835,73.0951560150356,7,5428.83806083235
2023-08-02 04:10:00,79.13313607423831,66.07696155211349,8,6849.478450287758
2023-08-02 04:15:00,79.49111943950845,66.39170967820469,8,4984.856727421074
2023-08-02 04:20:00,93.42084030399269,78.84005214964971,9,7789.795731794295
2023-08-02 04:25:00,38.04192863772983,34.667712508620795,4,4570.2665096803685
2023-08-02 04:30:00,11.380263053368278,17.321427389941498,1,3464.5130411064583
2023-08-02 04:35:00,95.0,88.63283255740086,10,6565.013833616304
2023-08-02 04:40:00,93.79899468446753,81.04543296000539,9,7547.083864951033
2023-08-02 04:45:00,53.346300426162486,51.26292739867143,5,3925.477504386501
2023-08-02 04:50:00,93.78391902434333,76.21251005908096,9,7383.240129651325
2023-08-02 04:55:00,95.0,77.89021592875824,10,5444.661674038776
2023-08-02 05:00:00,73.6915444580203,62.15332902199182,7,5899.215133879112
2023-08-02 05:05:00,91.68369193172866,74.87388815448561,9,5742.856200700358
2023-08-02 05:10:00,89.75903555836042,84.12092834723306,9,7004.574942157326
2023-08-02 05:15:00,95.0,80.4862813606418,10,7964.710521155308
2023-08-02 05:20:00,88.63346868924233,80.96229035012337,9,6013.072109486756
2023-08-02 05:25:00,9.990665696046188,20.94851744350224,1,3042.4087289413405
